Title,Title_URL,Image,daymonth,Author_URL,Author,Comment,View
"Rayakan HUT Ke-6, JD.ID Sejalan dengan Tren Belanja Ramadan",https://gizmologi.id/news/hut-ke-6-jd-id/,https://gizmologi.id/wp-content/uploads/2022/04/Perayaan-JD.ID-6th-Anniversary_hires-390x220.jpg,1 April,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 235 
"IM3 Rilis Paket Freedom Internet Khusus Ramadan, Kuota Sampai 100GB",https://gizmologi.id/news/telco/im3-freedom-internet-ramadan/,https://gizmologi.id/wp-content/uploads/2022/04/IM3-Freedom-Internet-003-390x220.jpg,1 April,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 212 
"Mudik RAFI 2022 Diperbolehkan, Begini Prediksi Trafik Komunikasi & Data Telkomsel",https://gizmologi.id/news/telco/rafi-2022-prediksi-trafik-telkomsel/,https://gizmologi.id/wp-content/uploads/2020/01/Teknisi-BTS-jaringan-Telkomsel.jpg,31 Maret,https://gizmologi.id/author/mrbambang/,Bambang Dwi Atmoko,0, 241 
Alasan OPPO Tak Naikkan Harga Perangkat Meski PPN Naik 11%,https://gizmologi.id/news/oppo-tidak-naikkan-harga-perangkat-ppn-11/,https://gizmologi.id/wp-content/uploads/2022/03/WhatsApp-Image-2022-03-31-at-12.45.49-2-390x220.jpeg,31 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 239 
Program DLA 2022 Jadi Gerbong Lokomotif SDM Digital Indonesia,https://gizmologi.id/news/dla-2022-jadi-lokomotif-sdm-digital/,https://gizmologi.id/wp-content/uploads/2022/03/johnny-e1648720539336-390x220.jpg,31 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 184 
"Startup Builder.ai Kantongi Rp 1,43 Triliun dari Pendanaan Seri C",https://gizmologi.id/news/startup/startup-builder-ai-kantongi-rp-143-triliun/,https://gizmologi.id/wp-content/uploads/2022/03/Builder-ai-390x220.jpg,31 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 203 
ViewSonic Klaim Makin Ciamik di Tengah Badai Pandemi COVID-19,https://gizmologi.id/computer/monitor/viewsonic-ciamik/,https://gizmologi.id/wp-content/uploads/2022/04/20220324_131313-390x220.jpg,31 Maret,https://gizmologi.id/author/chawir/,Chandra Wirawan,0, 172 
"Tarif PPN Naik 11%, Harga Smartphone POCO Masih Normal",https://gizmologi.id/news/ppn-naik-11-harga-poco-normal/,https://gizmologi.id/wp-content/uploads/2022/03/POCO-X4-Pro-5G-002-390x220.jpg,31 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 209 
"GoPlay Creator Fund, Bantu Konten Lokal Dapat Cuan dan Fans",https://gizmologi.id/news/goplay-creator-fund-konten-lokal-dapat-cuan/,https://gizmologi.id/wp-content/uploads/2022/03/Screenshot-2022-03-30-13.31.03-e1648689255814-390x220.jpg,31 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 198 
"WD Black SN770 NVMe, SSD Gaming Kecepatan 5GBps",https://gizmologi.id/news/wd-black-sn770-nvme-ssd-gaming-kecepatan-5gbps/,https://gizmologi.id/wp-content/uploads/2022/03/WD_BLACK-SN770-SSD-1-390x220.jpg,30 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 207 
Akulaku Kantongi Pendanaan Rp 143 Miliar dari Lend East,https://gizmologi.id/news/akulaku-kantongi-rp-143-miliar/,https://gizmologi.id/wp-content/uploads/2022/03/Akulaku-390x220.jpg,30 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 211 
Investor Reksa Dana di OVO Capai Satu Juta Pengguna,https://gizmologi.id/news/investor-reksa-dana-ovo-capai-satu-juta-pengguna/,https://gizmologi.id/wp-content/uploads/2022/03/Photo-1-390x220.jpeg,30 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 230 
Inilah Definisi Smartphone Flagship Menurut Bos realme,https://gizmologi.id/news/definisi-smartphone-flagship-menurut-bos-realme/,https://gizmologi.id/wp-content/uploads/2022/03/realme-GT-2-Pro-106-390x220.jpg,30 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 211 
Kemnaker Gandeng Huawei Tingkatkan SDM Indonesia,https://gizmologi.id/news/kemnaker-gandeng-huawei-tingkatkan-sdm-indonesia/,https://gizmologi.id/wp-content/uploads/2022/03/Sesi-foto-bersama-usai-penandatanganan-MoU-antara-Kemenaker-RI-dan-Huawei-390x220.jpg,30 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 189 
"Akhirnya, Microsoft Hadirkan PC Game Pass di Indonesia",https://gizmologi.id/news/microsoft-hadirkan-pc-game-pass-di-indonesia/,https://gizmologi.id/wp-content/uploads/2022/03/Microsoft-Hadirkan-Pratinjau-PC-Game-Pass-ke-Lima-Negara-Baru-di-Asia-Tenggara-1-390x220.jpg,29 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 228 
"Jelang Ramadan, Waspadai Phising Belanja Online",https://gizmologi.id/news/jelang-ramadan-waspadai-phising-belanja-online/,https://gizmologi.id/wp-content/uploads/2021/02/ilustrasi-phising.jpg,29 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 172 
"Temui Dubes AS, Menkominfo Bahas Dukungan International Telecommunication Union di Indonesia",https://gizmologi.id/news/menkominfo-international-telecommunication-union/,https://gizmologi.id/wp-content/uploads/2022/03/IMG20220328154616_copy_1629x918-01-e1648531692542-390x220.jpeg,29 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 167 
Pendapatan Huawei di 2021 Capai Rp1.400 triliun,https://gizmologi.id/news/pendapatan-huawei-di-2021-capai-rp1-400-triliun/,https://gizmologi.id/wp-content/uploads/2022/03/WhatsApp-Image-2022-03-28-at-18.53.49-e1648529766258-390x220.jpeg,29 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 180 
XL Axiata Perkuat Jaringan Telekomunikasi saat Ramadan dan Lebaran,https://gizmologi.id/news/xl-axiata-jaringan-telekomunikasi-ramadan-lebaran/,https://gizmologi.id/wp-content/uploads/2021/05/MOnitor-jaringan-XL-Axiata.jpg,28 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 243 
Rekomendasi Smartphone realme Terbaru Jelang Bulan Ramadan 2022!,https://gizmologi.id/news/realme-payday-promo-ramadan-2022/,https://gizmologi.id/wp-content/uploads/2021/08/realme-GT-Master-Edition-003.jpg,28 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 293 
MediaTek Dimensity 8100 Kalahkan Cip Terbaik Qualcomm Lewat Geekbench,https://gizmologi.id/news/geekbench-mediatek-dimensity-8100/,https://gizmologi.id/wp-content/uploads/2022/03/MediaTek-Dimensity-8100-001-390x220.jpg,28 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 335 
Honda Pensiunkan Robot Asimo Setelah 20 Tahun Eksis,https://gizmologi.id/news/tech/honda-pensiunkan-robot-asimo-setelah-20-tahun/,https://gizmologi.id/wp-content/uploads/2022/03/Asimo-390x220.jpeg,27 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 254 
IDADX: Lebih 3.000 “Phising” Terjadi di Indonesia Selama Q1 2022,https://gizmologi.id/news/idadx-lebih-3-000-phising-indonesia-q1-2022/,https://gizmologi.id/wp-content/uploads/2021/02/ilustrasi-kejahatan-phising.jpg,27 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 226 
"DANA Kenalkan 4 Inovasi Baru, Tepat di Hari Ulang Tahun",https://gizmologi.id/news/dana-4-inovasi-baru-tepat-di-hut/,https://gizmologi.id/wp-content/uploads/2021/12/Ilustrasi-foto-DANA.jpg,26 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 211 
Usaha realme Menjadi Top 1 Smartphone Brand Indonesia di Awal 2022,https://gizmologi.id/news/usaha-realme-top-1-smartphone-brand-indonesia/,https://gizmologi.id/wp-content/uploads/2022/03/realme-GT-2-Pro-105-390x220.jpg,26 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 234 
"Erajaya Resmikan 26 Toko Ritel Baru, Siap Jual iPhone 13 Warna Hijau",https://gizmologi.id/news/erajaya-36-toko-iphone-13-hijau/,https://gizmologi.id/wp-content/uploads/2022/03/Erafone-Senayan-City-3.0-390x220.jpg,26 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 237 
DANA Mulai Kaji Layanan Kripto Hadir di Platform Dompet Digitalnya,https://gizmologi.id/aplikasi/dana-mulai-kaji-layanan-kripto/,https://gizmologi.id/wp-content/uploads/2022/01/Ilustrasi-penggunaan-fitur-di-dompet-digital-DANA.jpg,25 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 223 
Telkomsel Mulai Migrasi Jaringan 3G ke 4G hingga Akhir Mei,https://gizmologi.id/news/telco/telkomsel-migrasi-jaringan-3g-ke-4g/,https://gizmologi.id/wp-content/uploads/2022/03/IMG-20220317-WA0033-390x220.jpg,25 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 207 
Jaringan 5G2B Huawei Bantu Perkuat Ekonomi Digital Indonesia,https://gizmologi.id/news/5g2b-huawei-perkuat-ekonomi-digital/,https://gizmologi.id/wp-content/uploads/2021/07/Huawei-Seeds-for-the-Future-2-001.jpg,25 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 242 
"JD.ID Adakan BI6 Anniversary Sale Jelang Ramadan, Promo Gadget Rp6!",https://gizmologi.id/news/jd-id-adakan-bi6-anniversary-sale/,https://gizmologi.id/wp-content/uploads/2022/03/JDID-BI6-Anniversary-Sale-001-390x220.jpg,25 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 214 
OVO Tambah Puluhan Ribu Titik “Top Up” Saldo di GrabMerchant,https://gizmologi.id/aplikasi/ovo-top-up-saldo-di-grabmerchant/,https://gizmologi.id/wp-content/uploads/2021/12/OVO-DOmpet-DIgital-UMKM-ROTI-ENENG.jpg,24 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 202 
"Gelaran MotoGP Mandalika, Buat Trafik Internet Telkomsel Meningkat",https://gizmologi.id/news/telco/motogp-mandalika-trafik-internet-telkomsel/,https://gizmologi.id/wp-content/uploads/2022/03/Optimalisasi-Jaringan-Telkomsel-MotoGp-Mandalika-2022-390x220.jpg,24 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 187 
Carl Pei: Nothing Phone (1) Siap Rilis Musim Panas Ini,https://gizmologi.id/news/nothing-phone-1-siap-rilis-musim-panas/,https://gizmologi.id/wp-content/uploads/2022/03/Carl-Pei-Nothing-390x220.jpg,24 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 235 
Kominfo Fasilitasi Startup Lokal Dapatkan Pendanaan Asing Lewat HUB.ID,https://gizmologi.id/news/kominfo-startup-lokal-pendanaan-asing-hub-id/,https://gizmologi.id/wp-content/uploads/2022/03/HUB.ID_-390x220.jpg,23 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 206 
"Heboh Mi 11 Ultra Terbakar, Begini Kronologi dan Jawaban Bos Xiaomi Indonesia (Update)",https://gizmologi.id/news/mi-11-ultra-meledak-jawaban-bos-xiaomi-indonesia/,https://gizmologi.id/wp-content/uploads/2022/03/Xiaomi_Mi_11_Ultra_Preview-390x220.jpg,23 Maret,https://gizmologi.id/author/timgizmo/,Tim Gizmo,0, 1.138 
"Menjajal Kemampuan Super Device Huawei, Bikin Produktivitas Makin Lancar",https://gizmologi.id/news/menjajal-super-device-huawei/,https://gizmologi.id/wp-content/uploads/2022/03/DSC07649-Copy-390x220.jpg,23 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 234 
"3 Platform Persembahan Microsoft, Perkuat Ekosistem Teknologi Indonesia",https://gizmologi.id/news/enterprise/microsoft-3-platform-perkuat-ekosistem-teknologi-indonesia/,https://gizmologi.id/wp-content/uploads/2022/03/ilustrasi-gedung-kantor-microsoft-HQ-123rf-liorpt-390x220.jpg,23 Maret,https://gizmologi.id/author/mrbambang/,Bambang Dwi Atmoko,0, 1.230 
"IDC: Pasar Smartphone Indonesia Q4 2021 Capai 40,9 Juta Unit, OPPO Teratas",https://gizmologi.id/news/idc-pasar-smartphone-indonesia-oppo-teratas/,https://gizmologi.id/wp-content/uploads/2021/04/OPPO-A74-A74-5G.jpg,23 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 359 
"Disukai Banyak Pengguna, OVO Capai Indeks Pengalaman Pelanggan Tertinggi",https://gizmologi.id/news/ovo-indeks-pengalaman-pelanggan-tertinggi/,https://gizmologi.id/wp-content/uploads/2022/03/OVO-2-390x220.jpeg,22 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 203 
"Kominfo Takedown Ribuan Konten Investasi Ilegal Sejak 2016, Termasuk Binomo",https://gizmologi.id/news/kominfo-takedown-konten-investasi-ilegal/,https://gizmologi.id/wp-content/uploads/2022/02/menkominfo-390x220.jpg,22 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 180 
Bayar Pajak Online kini Bisa Lewat Tokopedia,https://gizmologi.id/news/bayar-pajak-online-kini-bisa-lewat-tokopedia/,https://gizmologi.id/wp-content/uploads/2022/03/IMG-20220322-WA0006-390x220.jpg,22 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 207 
Upaya BAKTI Hapus Kesenjangan Digital dan Internet di Indonesia,https://gizmologi.id/news/bakti-kesenjangan-digital-di-indonesia/,https://gizmologi.id/wp-content/uploads/2021/08/Stasiun-BAKTI.jpg,22 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 181 
Alasannya Bikin Password Minimal Delapan Karakter,https://gizmologi.id/news/tren/alasannya-password-minimal-delapan-karakter/,https://gizmologi.id/wp-content/uploads/2019/02/user-name.jpg,22 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 283 
realme Indonesia Konfirmasi Kehadiran realme narzo 50 Series & Buds Air 3,https://gizmologi.id/news/realme-indonesia-narzo-50-series/,https://gizmologi.id/wp-content/uploads/2022/03/realme-Buds-Air-3-001-390x220.jpg,21 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 230 
Antusiasme Tinggi GoTo Perpanjang Masa Bookbuilding IPO untuk Pedagang & Konsumen,https://gizmologi.id/news/goto-perpanjang-book-buliding-ipo/,https://gizmologi.id/wp-content/uploads/2022/03/GoTo-12-390x220.jpg,21 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 177 
Microsoft Pensiunkan Browser Legendaris Internet Explorer 11,https://gizmologi.id/news/microsoft-pensiunkan-internet-explorer-11/,https://gizmologi.id/wp-content/uploads/2021/10/file-photo-file-photo-microsoft-logo-on-an-office-building-in-new-york.jpg,21 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 188 
"DANA Kembali Jadi Mitra Penyalur Dana Kartu Prakerja Gelombang 24, Berikut Caranya",https://gizmologi.id/news/dana-kartu-prakerja-gelombang-24/,https://gizmologi.id/wp-content/uploads/2022/03/DANA-kartu-prakerja-gelombang-24-390x220.jpg,21 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 216 
Quipper Jadi Partner Kemendikbud Ristek Garap Kurikulum Merdeka,https://gizmologi.id/news/quipper-kemendikbud-ristek-kurikulum-merdeka/,https://gizmologi.id/wp-content/uploads/2022/03/Press-Release-Quipper_September-2021-390x220.jpg,21 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 185 
"Dapat Pendanaan Pre-Seed, Envio Akselerasi Ekosistem Logistik Berbasis IT",https://gizmologi.id/news/startup/pendanaan-envio-akselerasi-ekosistem-logistik/,https://gizmologi.id/wp-content/uploads/2022/03/Foto-1-Moda-transportasi-darat-Envio-390x220.jpeg,20 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 270 
"RSUI Kini Miliki Alat Mobile Digital X-Ray, Hasil Rontgen Jadi Cepat",https://gizmologi.id/news/tech/rsui-miliki-alat-mobile-digital-x-ray/,https://gizmologi.id/wp-content/uploads/2020/04/platform_medis_alibaba_2.jpg,20 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 198 
"Gandeng Esri, BASARNAS Tingkatkan Kemampuan Pencarian dan Pertolongan",https://gizmologi.id/news/esri-basarnas-pencarian-dan-pertolongan/,https://gizmologi.id/wp-content/uploads/2022/03/ESRI-390x220.jpg,20 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 222 
Ini yang Bikin OPPO Reno7 Z Ngebut Maksimal Saat Uji Kecepatan 5G di Mandalika,https://gizmologi.id/news/oppo-reno7-z-ngebut-maksimal-di-mandalika/,https://gizmologi.id/wp-content/uploads/2022/03/OPPO-Reno7-5G-Mandalika-390x220.jpg,20 Maret,https://gizmologi.id/author/mrbambang/,Bambang Dwi Atmoko,0, 260 
Bank Indonesia Ungkap 5 Tren Akselerasi Ekonomi Digital 2022 ,https://gizmologi.id/news/tren/bank-indonesia-5-tren-akselerasi-digital-2022/,https://gizmologi.id/wp-content/uploads/2021/08/ilustrasi-smartphone-merah-putih-123rf-ferli.jpg,19 Maret,https://gizmologi.id/author/mrbambang/,Bambang Dwi Atmoko,0, 296 
"Mengenal WIR Group, Pengembang Metaverse Indonesia yang Melantai di BEI",https://gizmologi.id/news/enterprise/wir-group-metaverse-indonesia/,https://gizmologi.id/wp-content/uploads/2022/03/ilustrasi-metaverse-390x220.jpeg,19 Maret,https://gizmologi.id/author/mrbambang/,Bambang Dwi Atmoko,0, 495 
Platform Pembayaran AstraPay Tawarkan Pengalaman Digital Terpersonalisasi,https://gizmologi.id/news/fintech/astrapay-platform-pembayaran/,https://gizmologi.id/wp-content/uploads/2022/03/AstraPay-390x220.jpg,19 Maret,https://gizmologi.id/author/mrbambang/,Bambang Dwi Atmoko,0, 264 
"Indosat Gandeng INKA, Kembangkan Tram Mover & Bus Listrik Berbasis IoT",https://gizmologi.id/news/enterprise/indosat-inka-iot/,https://gizmologi.id/wp-content/uploads/2022/03/INKA-workshop-kereta-Madiun-390x220.jpg,19 Maret,https://gizmologi.id/author/mrbambang/,Bambang Dwi Atmoko,0, 236 
Startup Crowdfunding Udana Siapkan Rp40 miliar untuk Pendanaan 20 UMKM,https://gizmologi.id/news/startup/udana-crowdfunding-rp40-miliar/,https://gizmologi.id/wp-content/uploads/2022/03/UDana-390x220.jpg,19 Maret,https://gizmologi.id/author/mrbambang/,Bambang Dwi Atmoko,0, 241 
Saat Operator Seluler Ikut Berlomba Koneksi Ngebut di MotoGP Mandalika 2022,https://gizmologi.id/news/telco/koneksi-motogp-mandalika-2022/,https://gizmologi.id/wp-content/uploads/2022/03/Optimalisasi-Jaringan-Telkomsel-MotoGp-Mandalika-2022-390x220.jpg,19 Maret,https://gizmologi.id/author/mrbambang/,Bambang Dwi Atmoko,0, 264 
"Tak Hanya Pembeli, Pedagang Pun Dilayani Tokopedia Biar Makin Cuan",https://gizmologi.id/news/dilayani-tokopedia/,https://gizmologi.id/wp-content/uploads/2022/03/Dilayani-Tokopedia-1-390x220.jpg,18 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 5.388 
"Setelah 7 Tahun Diperkenalkan, Google Domains Akhiri Masa Beta",https://gizmologi.id/news/google-domains-akhiri-masa-beta/,https://gizmologi.id/wp-content/uploads/2022/03/google-domains-1-390x220.jpg,18 Maret,https://gizmologi.id/author/ronggo/,Ronggo,0, 214 
"Akuisisi EMA, Centratama Kini Punya Lebih Dari 9000 Menara Telekomunikasi",https://gizmologi.id/news/telco/centratama-akuisisi-ema-punya-9000-menara-telekomunikasi/,https://gizmologi.id/wp-content/uploads/2021/04/Indosat-BTS-OpenRAN-4G.jpeg,18 Maret,https://gizmologi.id/author/mrbambang/,Bambang Dwi Atmoko,0, 204 
Tokopedia NextGen Kembangkan SDM Digital Nasional,https://gizmologi.id/news/tokopedia-nextgen-kembangkan-sdm-digital-nasional/,https://gizmologi.id/wp-content/uploads/2022/01/Tokopedia-1.jpg,18 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 200 
Amazon Resmi Akuisisi Studio MGM Senilai Rp121 triliun,https://gizmologi.id/news/amazon-akuisisi-studio-mgm-senilai-rp121-triliun/,https://gizmologi.id/wp-content/uploads/2022/03/amazon-reuters-390x220.jpg,18 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 187 
"Raih Pendanaan Rp1,5 triliun, Linktree Perkuat Layanan di Indonesia",https://gizmologi.id/news/pendanaan-rp15-triliun-linktree-di-indonesia/,https://gizmologi.id/wp-content/uploads/2022/03/Photo-4-390x220.jpg,18 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 203 
"Samsung Galaxy A73 5G Punya Kamera 108MP, Segera Hadir di Indonesia?",https://gizmologi.id/news/spesifikasi-samsung-galaxy-a73-5g/,https://gizmologi.id/wp-content/uploads/2022/03/Samsung-Galaxy-A73-5G-002-390x220.jpg,18 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 365 
"Pakai Gadget, Masyarakat Bisa Ikutan Pocari Sweat Run 2022 Secara Virtual",https://gizmologi.id/news/pocari-sweat-run-2022-hybrid/,https://gizmologi.id/wp-content/uploads/2022/03/Pocari-Sweat-Run-2021-001-390x220.jpeg,18 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 202 
"Enseval Manfaatkan Solusi AWS, Percepat Distribusi Produk Kesehatan Lewat EMOS",https://gizmologi.id/news/enseval-manfaatkan-solusi-aws/,https://gizmologi.id/wp-content/uploads/2022/03/Enseval-Kalbe-390x220.jpg,18 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 180 
"Perlu Persiapan Sejak Dini, Ini 5 Tips Berkarir di Sektor Teknologi",https://gizmologi.id/news/5-tips-berkarir-di-sektor-teknologi/,https://gizmologi.id/wp-content/uploads/2022/03/Ilustrasi-belajar-online-wacom-390x220.jpg,17 Maret,https://gizmologi.id/author/timgizmo/,Tim Gizmo,0, 5.325 
Pinhome Hadirkan Program Cicilan KPR untuk Masyarakat Berpenghasilan Rendah,https://gizmologi.id/news/startup/pinhome-program-cicilan-kpr-masyarakat/,https://gizmologi.id/wp-content/uploads/2021/11/Peluncuran-Aplikasi-Pinhome-dan-PinArena.jpg,17 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 217 
"Jelang Ramadan, Smartfren Optimasi Jaringan dan Perluas Jangkauan Nasional",https://gizmologi.id/news/telco/smartfren-perluas-jangkauan-nasional/,https://gizmologi.id/wp-content/uploads/2022/03/Foto-BTS-Smartfren-di-Bandung-Jawa-Barat-390x220.jpg,17 Maret,https://gizmologi.id/author/mrbambang/,Bambang Dwi Atmoko,0, 217 
Kominfo Bangun Balai Uji Coba Perangkat TIK untuk Sertifikasi TKDN,https://gizmologi.id/news/kominfo-bangun-balai-uji-coba-perangkat-tik-untuk-sertifikasi-tkdn/,https://gizmologi.id/wp-content/uploads/2022/03/kominfo-menteri-johnny-BBPPT-Tapos-AYH-1-390x220.jpeg,17 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 173 
"Spotify Jalin Kerjasama dengan FC Barcelona, Ubah Nama Stadion Camp Nou",https://gizmologi.id/news/spotify-jalin-kerjasama-fc-barcelona/,https://gizmologi.id/wp-content/uploads/2022/03/Spotify-FC-Barcelona-001-390x220.jpg,17 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 221 
Empat Keunggulan Teknologi SuperDart Fast Charging realme,https://gizmologi.id/news/tech/keunggulan-superdart-fast-charging-realme/,https://gizmologi.id/wp-content/uploads/2020/10/realme-7-Pro-007.jpg,17 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 240 
OVO Telah Layani 8 Juta Titik Ekonomi Digital di Seluruh Nusantara,https://gizmologi.id/news/fintech/ovo-8-juta-titik-ekonomi-digital/,https://gizmologi.id/wp-content/uploads/2021/11/OVO-Dompet-digital.jpg,17 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 199 
"Dinilai Ketinggalan Zaman, Operator Siap Hapus Jaringan 3G di Indonesia",https://gizmologi.id/news/telco/jaringan-3g-dimatikan-indonesia/,https://gizmologi.id/wp-content/uploads/2020/07/4G-LTE-di-seluruh-BTS-USO-Telkomsel.jpg,16 Maret,https://gizmologi.id/author/mrbambang/,Bambang Dwi Atmoko,0, 231 
Riset Nielsen: Belanja Iklan Online di Tahun 2021 Capai Rp259 Triliun,https://gizmologi.id/news/nielsen-belanja-iklan-2021-capai-rp259-triliun/,https://gizmologi.id/wp-content/uploads/2021/02/Ilustrasi-menonton-tv-bersama.jpg,16 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 186 
Alibaba Cloud Sukses Pimpin Platform Kontainer Cloud Publik,https://gizmologi.id/news/alibaba-cloud-kontainer-cloud-publik/,https://gizmologi.id/wp-content/uploads/2019/03/Alibaba-Cloud-4.jpg,16 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 169 
Platform Wagely Raih Rp119 Miliar dari Pendanaan Pra-Seri A,https://gizmologi.id/news/platform-wagely-rp119-miliar-pra-seri-a/,https://gizmologi.id/wp-content/uploads/2022/03/WhatsApp-Image-2022-03-16-at-10.45.48-AM-390x220.jpeg,16 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 210 
"Meroket 165% YoY, realme Jadi Merek Smartphone 5G dengan Pertumbuhan Tercepat",https://gizmologi.id/news/realme-5g-pertumbuhan-tercepat-2021/,https://gizmologi.id/wp-content/uploads/2021/06/realme-8-5G-001.jpg,16 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 226 
"HMD Mundur Rilis Flagship Nokia, Ubah Fokus Utama Perusahaan",https://gizmologi.id/news/hmd-mundur-rilis-flagship-nokia/,https://gizmologi.id/wp-content/uploads/2021/07/Nokia-XR20-003.jpg,16 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 207 
"Xiaomi Indonesia Resmikan Redmi Note 11 Series, Ada Varian 5G!",https://gizmologi.id/news/harga-spesifikasi-redmi-note-11-series/,https://gizmologi.id/wp-content/uploads/2022/03/DSC07571-Copy-390x220.jpg,15 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 266 
Go Digital ASEAN Sukses Latih 37 Ribu Komunitas Marginal di Indonesia,https://gizmologi.id/news/go-digital-asean-37-ribu-komunitas-marginal/,https://gizmologi.id/wp-content/uploads/2017/12/google.jpg,15 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 200 
"Rencana Besar GoTo Jika Raih Rp17,99 Triliun dari IPO",https://gizmologi.id/news/rencana-besar-goto-raih-rp1799-triliun-ipo/,https://gizmologi.id/wp-content/uploads/2022/03/GoTo-12-390x220.jpg,15 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 224 
"Twitter Shops Terus Dikembangkan, Kini Tersedia Untuk Sejumlah Pengguna iOS",https://gizmologi.id/news/twitter-shops-terus-dikembangkan/,https://gizmologi.id/wp-content/uploads/2021/01/Twitter-1001.jpg,15 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 207 
"iOS 15.4 Resmi Digulirkan, Bisa Buka Kunci Layar Pakai Masker",https://gizmologi.id/news/ios-15-4-siap-diunduh/,https://gizmologi.id/wp-content/uploads/2021/11/iPhone-12-mini-108.jpg,15 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 222 
