title,subtitle,id,type,slug,url,status,date,is_premium,tier_pricing,author/id,author/slug,author/name,categories/0/id,categories/0/title,categories/0/slug,categories/0/description,categories/0/parent,tags/0/title,tags/0/slug,tags/1/title,tags/1/slug,tags/2/title,tags/2/slug,tags/3/title,tags/3/slug,tags/4/title,tags/4/slug,image/url,image/slug,image/title,image/description,image/caption,image/mime_type,image/meta/full/url,image/meta/full/width,image/meta/full/height,image/meta/thumbnail/url,image/meta/thumbnail/width,image/meta/thumbnail/height,image/meta/medium/url,image/meta/medium/width,image/meta/medium/height,image/meta/post-thumbnail/url,image/meta/post-thumbnail/width,image/meta/post-thumbnail/height,tags/5/title,tags/5/slug,tags/6/title,tags/6/slug,tags/7/title,tags/7/slug,tags/8/title,tags/8/slug,tags/9/title,tags/9/slug,tags/10/title,tags/10/slug,tags/11/title,tags/11/slug,categories/1/id,categories/1/title,categories/1/slug,categories/1/description,categories/1/parent,tags/12/title,tags/12/slug,tags/13/title,tags/13/slug,tags/14/title,tags/14/slug,tags/15/title,tags/15/slug,tags/16/title,tags/16/slug,tags/17/title,tags/17/slug,tags/18/title,tags/18/slug,tags/19/title,tags/19/slug,tags/20/title,tags/20/slug
Astro Umumkan Pendanaan Seri A 387 Miliar Rupiah,Putaran ini dipimpin Accel dan Sequoia Capital India dengan keterlibatan investor sebelumnya dan sejumlah angel dari kalangan eksekutif startup,432375,post,astro-umumkan-pendanaan-seri-a-387-miliar-rupiah,https://dailysocial.id/post/astro-umumkan-pendanaan-seri-a-387-miliar-rupiah,publish,2022-02-02 07:44:31+00:00,false,,36,randi,Randi Eka,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,angel investor,angel-investor,funding,funding,Series A,series-a,online grocery,online-grocery,sequoia capital india,sequoia-capital-india,https://cms.dailysocial.id/wp-content/uploads/2022/02/8a88d5b75ff18549d521c79909d9a4ce_Astro-1-1.jpg,astro-1-1,"Berkonsep quick-commerce, Astro janjikan pengiriman tidak lebih dari 15 menit / Astro",,"Berkonsep quick-commerce, Astro janjikan pengiriman tidak lebih dari 15 menit / Astro",image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/02/8a88d5b75ff18549d521c79909d9a4ce_Astro-1-1.jpg,1000,666,https://cms.dailysocial.id/wp-content/uploads/8a88d5b75ff18549d521c79909d9a4ce_Astro-1-1-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/8a88d5b75ff18549d521c79909d9a4ce_Astro-1-1-300x200.jpg,300,200,https://cms.dailysocial.id/wp-content/uploads/8a88d5b75ff18549d521c79909d9a4ce_Astro-1-1-825x510.jpg,825,510,Astro,astro,AC Ventures,ac-ventures,accel,accel,quick commerce,quick-commerce,Vincent Tjendra,vincent-tjendra,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[Video] Strategi Una Brands Naikkan Potensi ""Brand"" Lokal Indonesia","Startup roll-up e-commerce asal Singapura, Una Brands, memiliki komitmen mendorong pertumbuhan UMKM di Indonesia",432221,post,video-strategi-una-brands-naikkan-potensi-brand-lokal-indonesia,https://dailysocial.id/post/video-strategi-una-brands-naikkan-potensi-brand-lokal-indonesia,publish,2022-01-31 14:05:40+00:00,false,,53451,ranny,Ranny Virginia Utami,15,Video,video,Video informasi yang berisi wawancara dengan pelaku industri teknologi dan kunjungan ke kantor-kantor perusahaan teknologi di Indonesia,30123,e-commerce,e-commerce,DScussion,dscussion,Kiren Tanna,kiren-tanna,una brands,una-brands,roll up e-commerce,roll-up-e-commerce,https://cms.dailysocial.id/wp-content/uploads/2022/01/4b333afb10b17e7ce5890a76efd5e35d_DSCUSS-10-1.png,dscuss-10-1,DailySocial mewawancarai Kiren Tanna dari Una Brands / DailySocial,DailySocial mewawancarai Kiren Tanna dari Una Brands / DailySocial,DailySocial mewawancarai Kiren Tanna dari Una Brands / DailySocial,image/png,https://cms.dailysocial.id/wp-content/uploads/2022/01/4b333afb10b17e7ce5890a76efd5e35d_DSCUSS-10-1.png,1980,1080,https://cms.dailysocial.id/wp-content/uploads/4b333afb10b17e7ce5890a76efd5e35d_DSCUSS-10-1-150x150.png,150,150,https://cms.dailysocial.id/wp-content/uploads/4b333afb10b17e7ce5890a76efd5e35d_DSCUSS-10-1-300x164.png,300,164,https://cms.dailysocial.id/wp-content/uploads/4b333afb10b17e7ce5890a76efd5e35d_DSCUSS-10-1-825x510.png,825,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ayoconnect Kantongi Pendanaan Seri B Senilai 215 Miliar Rupiah,"Putaran pendanaan dipimpin oleh Tiger Global, didukung PayU, Alto Partners, dan angel investor",432241,post,ayoconnect-kantongi-pendanaan-seri-b-senilai-215-miliar-rupiah,https://dailysocial.id/post/ayoconnect-kantongi-pendanaan-seri-b-senilai-215-miliar-rupiah,publish,2022-01-31 13:46:33+00:00,false,,52,yenny,Yenny Yusra,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,funding,funding,series b,series-b,tiger global,tiger-global,ayoconnect,ayoconnect,Open Finance,open-finance,https://cms.dailysocial.id/wp-content/uploads/2022/01/39652e1f516833a1324d4b46298a62d2_Chiragh-Kirpalani-and-Jakob-Rost-1.jpg,chiragh-kirpalani-and-jakob-rost-1,(Ki-ka) Para Co-founder Ayoconnect Chiragh Kirpalani dan Jakob Rost /Ayoconnect,,(Ki-ka) Para Co-founder Ayoconnect Chiragh Kirpalani dan Jakob Rost /Ayoconnect,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/01/39652e1f516833a1324d4b46298a62d2_Chiragh-Kirpalani-and-Jakob-Rost-1.jpg,1000,665,https://cms.dailysocial.id/wp-content/uploads/39652e1f516833a1324d4b46298a62d2_Chiragh-Kirpalani-and-Jakob-Rost-1-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/39652e1f516833a1324d4b46298a62d2_Chiragh-Kirpalani-and-Jakob-Rost-1-300x200.jpg,300,200,https://cms.dailysocial.id/wp-content/uploads/39652e1f516833a1324d4b46298a62d2_Chiragh-Kirpalani-and-Jakob-Rost-1-825x510.jpg,825,510,Jacob Rost,jacob-rost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pandu Sjahrir Pimpin Pendanaan Awal Startup AI Lokal “Pensieve”,Solusi Pensieve adalah perangkat lunak workflow engine berbasis AI untuk membantu institusi pemerintahan dan korporasi mengoptimalkan operasionalnya ,432249,post,pandu-sjahrir-pimpin-pendanaan-awal-startup-ai-lokal-pensieve,https://dailysocial.id/post/pandu-sjahrir-pimpin-pendanaan-awal-startup-ai-lokal-pensieve,publish,2022-01-31 13:26:57+00:00,false,,36,randi,Randi Eka,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,angel investor,angel-investor,funding,funding,seed funding,seed-funding,STARTUP NEWS,startup-news,AI,ai,https://cms.dailysocial.id/wp-content/uploads/2022/01/7a6f69cfd3495fe9b7496257cc69765a_Penerapan-kecerdasan-buatan-dalam-bisnis-berpotensi-memberikan-efisiensi-dalam-proses-di-dalamnya-Unsplash.jpg,penerapan-kecerdasan-buatan-dalam-bisnis-berpotensi-memberikan-efisiensi-dalam-proses-di-dalamnya-unsplash,Penerapan kecerdasan buatan dalam bisnis berpotensi memberikan efisiensi dalam proses di dalamnya / Unsplash,Penerapan kecerdasan buatan dalam bisnis berpotensi memberikan efisiensi dalam proses di dalamnya / Unsplash,Penerapan kecerdasan buatan dalam bisnis berpotensi memberikan efisiensi dalam proses di dalamnya / Unsplash,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/01/7a6f69cfd3495fe9b7496257cc69765a_Penerapan-kecerdasan-buatan-dalam-bisnis-berpotensi-memberikan-efisiensi-dalam-proses-di-dalamnya-Unsplash.jpg,870,580,https://cms.dailysocial.id/wp-content/uploads/7a6f69cfd3495fe9b7496257cc69765a_Penerapan-kecerdasan-buatan-dalam-bisnis-berpotensi-memberikan-efisiensi-dalam-proses-di-dalamnya-Unsplash-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/7a6f69cfd3495fe9b7496257cc69765a_Penerapan-kecerdasan-buatan-dalam-bisnis-berpotensi-memberikan-efisiensi-dalam-proses-di-dalamnya-Unsplash-300x200.jpg,300,200,https://cms.dailysocial.id/wp-content/uploads/7a6f69cfd3495fe9b7496257cc69765a_Penerapan-kecerdasan-buatan-dalam-bisnis-berpotensi-memberikan-efisiensi-dalam-proses-di-dalamnya-Unsplash-825x510.jpg,825,510,Angel Round,angel-round,Pandu Sjahrir,pandu-sjahrir,Pensieve,pensieve,Farina Situmorang,farina-situmorang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mendorong Literasi Kesehatan Mental Melalui Platform Konseling Online,Belajar bersama Founder dan Chief Visionary Officer Kalbu Iman Hanggautomo di sesi #SelasaStartup,432201,post,selasa-startup-kalbu,https://dailysocial.id/post/selasa-startup-kalbu,publish,2022-01-31 11:28:40+00:00,false,,6676,caitsena,Corry Anestia,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,#SelasaStartup,selasastartup,konseling online,konseling-online,Kalbu,kalbu,Iman Hanggautomo,iman-hanggautomo,Platform kesehatan mental,platform-kesehatan-mental,https://cms.dailysocial.id/wp-content/uploads/2022/01/ef7e51479b76360130becb48f538cf77_WhatsApp-Image-2022-01-31-at-8.49.16-AM.jpeg,whatsapp-image-2022-01-31-at-8-49-16-am,Founder dan Chief Visionary Officer Kalbu Iman Hanggautomo,Kalbu berupaya mengedukasi pentingnya kesehatan mental / DailySocial,Founder dan Chief Visionary Officer Kalbu Iman Hanggautomo,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/01/ef7e51479b76360130becb48f538cf77_WhatsApp-Image-2022-01-31-at-8.49.16-AM.jpeg,1280,720,https://cms.dailysocial.id/wp-content/uploads/ef7e51479b76360130becb48f538cf77_WhatsApp-Image-2022-01-31-at-8.49.16-AM-150x150.jpeg,150,150,https://cms.dailysocial.id/wp-content/uploads/ef7e51479b76360130becb48f538cf77_WhatsApp-Image-2022-01-31-at-8.49.16-AM-300x169.jpeg,300,169,https://cms.dailysocial.id/wp-content/uploads/ef7e51479b76360130becb48f538cf77_WhatsApp-Image-2022-01-31-at-8.49.16-AM-825x510.jpeg,825,510,Gangguan mental,gangguan-mental,Startup mental health,startup-mental-health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cashlez Bidik Pertumbuhan Bisnis Lewat Akuisisi Perusahaan dan Tambah Merchant Online,Berencana menggalang dana lewat right issue di kuartal I 2022 untuk mendukung strategi anorganik,432107,post,cashlez,https://dailysocial.id/post/cashlez,publish,2022-01-28 17:30:49+00:00,false,,6676,caitsena,Corry Anestia,74218,CORPORATE,corporate,,30123,payment gateway,payment-gateway,cash,cash,POS,pos,cashlez,cashlez,right issue,right-issue,https://cms.dailysocial.id/wp-content/uploads/2022/01/4d44621a546f3324a0e622cea340a07b_WhatsApp-Image-2022-01-27-at-2.44.16-PM-2.jpeg,whatsapp-image-2022-01-27-at-2-44-16-pm-2,Jajaran direksi Cashlez / Cashlez,Jajaran direksi Cashlez / Cashlez,Jajaran direksi Cashlez / Cashlez,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/01/4d44621a546f3324a0e622cea340a07b_WhatsApp-Image-2022-01-27-at-2.44.16-PM-2.jpeg,1280,853,https://cms.dailysocial.id/wp-content/uploads/4d44621a546f3324a0e622cea340a07b_WhatsApp-Image-2022-01-27-at-2.44.16-PM-2-150x150.jpeg,150,150,https://cms.dailysocial.id/wp-content/uploads/4d44621a546f3324a0e622cea340a07b_WhatsApp-Image-2022-01-27-at-2.44.16-PM-2-300x200.jpeg,300,200,https://cms.dailysocial.id/wp-content/uploads/4d44621a546f3324a0e622cea340a07b_WhatsApp-Image-2022-01-27-at-2.44.16-PM-2-825x510.jpeg,825,510,Djayanto Suseno,djayanto-suseno,Hendrik Adrianto,hendrik-adrianto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mengedepankan Konsep D2C, Filmore Tawarkan Produk Femcare Menstrual Cup","Filmore didirikan oleh Grace Tahir, Gitta Amerlia, dan Andrea Gunawan; digalakkan melalui social movement pemberdayaan perempuan",432019,post,mengedepankan-konsep-d2c-filmore-tawarkan-produk-femcare-menstrual-cup,https://dailysocial.id/post/mengedepankan-konsep-d2c-filmore-tawarkan-produk-femcare-menstrual-cup,publish,2022-01-28 16:02:33+00:00,false,,52,yenny,Yenny Yusra,7,Interview,interview,Interview/wawancara dengan pelaku industri startup dan ekosistem teknologi di Indonesia,30123,Startup,startup,D2C,d2c,Grace Tahir,grace-tahir,healthcare,healthcare,STARTUP NEWS,startup-news,https://cms.dailysocial.id/wp-content/uploads/2022/01/67588fed5683bd50b7e8162ce89b1315_fill01-1.jpg,fill01-1,Produk unggulan dari Filmore / Filmore,,Produk unggulan dari Filmore / Filmore,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/01/67588fed5683bd50b7e8162ce89b1315_fill01-1.jpg,1000,665,https://cms.dailysocial.id/wp-content/uploads/67588fed5683bd50b7e8162ce89b1315_fill01-1-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/67588fed5683bd50b7e8162ce89b1315_fill01-1-300x200.jpg,300,200,https://cms.dailysocial.id/wp-content/uploads/67588fed5683bd50b7e8162ce89b1315_fill01-1-825x510.jpg,825,510,NEW ECONOMY,new-economy,direct to consumer,direct-to-consumer,femcare,femcare,gitta amelia,gitta-amelia,andrea gunawan,andrea-gunawan,,,,,78339,IMPACT,impact,,30123,,,,,,,,,,,,,,,,,,
"Setelah Thailand, Giliran Malaysia Terima Pembayaran dengan QRIS","Berikutnya Bank Indonesia akan menjajaki negara selanjutnya, yakni Singapura dan Arab Saudi",432081,post,setelah-thailand-giliran-malaysia-terima-pembayaran-dengan-qris,https://dailysocial.id/post/setelah-thailand-giliran-malaysia-terima-pembayaran-dengan-qris,publish,2022-01-28 14:41:43+00:00,false,,599,marsya,Marsya Nabila,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,payment system,payment-system,malaysia,malaysia,Bank Indonesia,bank-indonesia,QR Code,qr-code,fintech,fintech,https://cms.dailysocial.id/wp-content/uploads/2022/01/9312dac794b904f53e766afc64bbe84d_Header_Artboard_2020.jpg,header_artboard_2020,Bank Indonesia memperluas kerja sama QRIS antarnegara dengan Bank Negara Malaysia (BNM) / Bank Indonesia,"Bank Indonesia memperluas kerja sama QRIS antarnegara dengan Bank Negara Malaysia (BNM), ditandai dengan diluncurkannya uji coba interkoneksi pembayaran antarnegara menggunakan QR Code",Bank Indonesia memperluas kerja sama QRIS antarnegara dengan Bank Negara Malaysia (BNM) / Bank Indonesia,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/01/9312dac794b904f53e766afc64bbe84d_Header_Artboard_2020.jpg,1000,562,https://cms.dailysocial.id/wp-content/uploads/9312dac794b904f53e766afc64bbe84d_Header_Artboard_2020-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/9312dac794b904f53e766afc64bbe84d_Header_Artboard_2020-300x169.jpg,300,169,https://cms.dailysocial.id/wp-content/uploads/9312dac794b904f53e766afc64bbe84d_Header_Artboard_2020-825x510.jpg,825,510,Digital Payment,digital-payment,QRIS,qris,perry warjiyo,perry-warjiyo,Bank Negara Malaysia,bank-negara-malaysia,Doni P Joewono,doni-p-joewono,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCA Menambah Dana Kelolaan Central Capital Ventura Senilai Rp400 Miliar,Mengklaim telah memberikan investasi ke 26 startup,432063,post,bca-tambah-investasi-ccv,https://dailysocial.id/post/bca-tambah-investasi-ccv,publish,2022-01-28 12:44:06+00:00,false,,6676,caitsena,Corry Anestia,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,venture capital,venture-capital,bca,bca,Investasi Startup,investasi-startup,Jahja Setiaatmadja,jahja-setiaatmadja,corporate venture capital,corporate-venture-capital,https://cms.dailysocial.id/wp-content/uploads/2022/01/394c3030925a1968218b250729b61cb2_BCA.jpeg,bca-2,Jajaran direksi BCA pada paparan kinerja 2021 / BCA,Jajaran direksi BCA pada paparan kinerja 2021 / BCA,Jajaran direksi BCA pada paparan kinerja 2021 / BCA,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/01/394c3030925a1968218b250729b61cb2_BCA-e1643347420440.jpeg,680,439,https://cms.dailysocial.id/wp-content/uploads/394c3030925a1968218b250729b61cb2_BCA-e1643347420440-150x150.jpeg,150,150,https://cms.dailysocial.id/wp-content/uploads/394c3030925a1968218b250729b61cb2_BCA-e1643347420440-300x194.jpeg,300,194,,,,central capital ventura,central-capital-ventura,CVC,cvc,Pendanaan Startup Indonesia,pendanaan-startup-indonesia,perusahaan modal ventura,perusahaan-modal-ventura,BCA Digital,bca-digital,,,,,74218,CORPORATE,corporate,,30123,,,,,,,,,,,,,,,,,,
LinkNet Resmi Dicaplok XL Axiata,"Perusahaan melepas 1,81 miliar saham dengan nilai sebesar Rp8,72 triliun",431987,post,linknet-resmi-dicaplok-xl-axiata,https://dailysocial.id/post/linknet-resmi-dicaplok-xl-axiata,publish,2022-01-28 11:06:17+00:00,false,,6676,caitsena,Corry Anestia,74218,CORPORATE,corporate,,30123,XL Axiata,xl-axiata,acquisition,acquisition,broadband,broadband,linknet,linknet,fiber optic,fiber-optic,https://cms.dailysocial.id/wp-content/uploads/2022/01/79bf5a984d4a34f1408b393704d2185b_photo6312159812997197702.jpg,photo6312159812997197702,Jaringan BTS XL Axiata / XL Axiata,Jaringan BTS XL Axiata / XL Axiata,Jaringan BTS XL Axiata / XL Axiata,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/01/79bf5a984d4a34f1408b393704d2185b_photo6312159812997197702.jpg,1280,960,https://cms.dailysocial.id/wp-content/uploads/79bf5a984d4a34f1408b393704d2185b_photo6312159812997197702-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/79bf5a984d4a34f1408b393704d2185b_photo6312159812997197702-300x225.jpg,300,225,https://cms.dailysocial.id/wp-content/uploads/79bf5a984d4a34f1408b393704d2185b_photo6312159812997197702-825x510.jpg,825,510,lippo group,lippo-group,john riady,john-riady,M&amp;A,ma,XL Home,xl-home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SayaKaya Resmi Meluncur, Mencoba Hadirkan Diferensiasi dari Aplikasi Investasi Lain","SayaKaya merupakan bagian dari Sucor Group, yang memiliki unit bisnis di sekuritas (Sucor Sekuritas) dan manajer investasi (Sucor Asset Management)",431851,post,sayakaya-resmi-meluncur-mencoba-hadirkan-diferensiasi-dengan-aplikasi-investasi-lainnya,https://dailysocial.id/post/sayakaya-resmi-meluncur-mencoba-hadirkan-diferensiasi-dengan-aplikasi-investasi-lainnya,publish,2022-01-27 16:37:26+00:00,false,,599,marsya,Marsya Nabila,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,mutual fund,mutual-fund,fintech,fintech,STARTUP NEWS,startup-news,reksa dana,reksa-dana,e-investing,e-investing,https://cms.dailysocial.id/wp-content/uploads/2022/01/2a2721508fa6e594f500d9e272fc1a46_InShot_20220127_135054653.jpg,inshot_20220127_135054653,CEO SayaKaya Jessica Wijaya dan CMO SayaKaya Prita Ilham Poempida / SayaKaya,"aplikasi wealthtech SayaKayabagian Sucor Group, yang memiliki unit bisnis di sekuritas (Sucor Sekuritas) dan manajer investasi (Sucor Asset Management)",CEO SayaKaya Jessica Wijaya dan CMO SayaKaya Prita Ilham Poempida / SayaKaya,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/01/2a2721508fa6e594f500d9e272fc1a46_InShot_20220127_135054653.jpg,1300,731,https://cms.dailysocial.id/wp-content/uploads/2a2721508fa6e594f500d9e272fc1a46_InShot_20220127_135054653-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/2a2721508fa6e594f500d9e272fc1a46_InShot_20220127_135054653-300x169.jpg,300,169,https://cms.dailysocial.id/wp-content/uploads/2a2721508fa6e594f500d9e272fc1a46_InShot_20220127_135054653-825x510.jpg,825,510,Wealthtech,wealthtech,sayakaya,sayakaya,sucor group,sucor-group,Jessica Wijaya,jessica-wijaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Buka Kesempatan Bagi Startups Lokal Berinovasi, MRT Jakarta Kembali Hadirkan Program Inkubator","Melalui program inkubasi, MRTJ Incubator 2022 menargetkan kolaborasi penuh inovasi bersama para pelaku startups teknologi",431873,post,buka-kesempatan-bagi-startups-lokal-berinovasi-mrt-jakarta-kembali-hadirkan-program-inkubator,https://dailysocial.id/post/buka-kesempatan-bagi-startups-lokal-berinovasi-mrt-jakarta-kembali-hadirkan-program-inkubator,publish,2022-01-27 16:32:21+00:00,false,,60044,devadailysocial-net,Deva,7269,Feature,feature,"Artikel bermateri khusus tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,inkubator,inkubator,Startup,startup,Incubator,incubator,inkubasi,inkubasi,mrt,mrt,https://cms.dailysocial.id/wp-content/uploads/2022/01/1488d06f757e5cf7f885d015ddb87f57_Buka-Kesempatan-Bagi-Startups-Lokal-Berinovasi-MRT-Jakarta-Kembali-Hadirkan-Program-Inkubator.png,buka-kesempatan-bagi-startups-lokal-berinovasi-mrt-jakarta-kembali-hadirkan-program-inkubator-2,"Buka Kesempatan Bagi Startups Lokal Berinovasi, MRT Jakarta Kembali Hadirkan Program Inkubator",,,image/png,https://cms.dailysocial.id/wp-content/uploads/2022/01/1488d06f757e5cf7f885d015ddb87f57_Buka-Kesempatan-Bagi-Startups-Lokal-Berinovasi-MRT-Jakarta-Kembali-Hadirkan-Program-Inkubator.png,1440,810,https://cms.dailysocial.id/wp-content/uploads/1488d06f757e5cf7f885d015ddb87f57_Buka-Kesempatan-Bagi-Startups-Lokal-Berinovasi-MRT-Jakarta-Kembali-Hadirkan-Program-Inkubator-150x150.png,150,150,https://cms.dailysocial.id/wp-content/uploads/1488d06f757e5cf7f885d015ddb87f57_Buka-Kesempatan-Bagi-Startups-Lokal-Berinovasi-MRT-Jakarta-Kembali-Hadirkan-Program-Inkubator-300x169.png,300,169,https://cms.dailysocial.id/wp-content/uploads/1488d06f757e5cf7f885d015ddb87f57_Buka-Kesempatan-Bagi-Startups-Lokal-Berinovasi-MRT-Jakarta-Kembali-Hadirkan-Program-Inkubator-825x510.png,825,510,MRT Jakarta,mrt-jakarta,MRTJ,mrtj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dari Motor ke Mobil Bekas, CEO Moladin Jelaskan Alasan di Balik Perubahan Fokus Bisnis",Wawancara eksklusif DailySocial.id dengan Co-Founder &amp; CEO Moladin Indonesia Jovin Hoon,431935,post,moladin-pivot-strategi-bisnis-car-marketplace,https://dailysocial.id/post/moladin-pivot-strategi-bisnis-car-marketplace,publish,2022-01-27 16:15:54+00:00,true,,36,randi,Randi Eka,7,Interview,interview,Interview/wawancara dengan pelaku industri startup dan ekosistem teknologi di Indonesia,30123,funding,funding,pivot,pivot,car marketplace,car-marketplace,Moladin,moladin,Jovin Hoon,jovin-hoon,https://cms.dailysocial.id/wp-content/uploads/2022/01/eff0d2a958adbfbd1666eeaa1467bc62_FT4A9969-1-1.jpg,ft4a9969-1-1,Co-Founder & CEO Moladin Indonesia Jovin Hoon / Moladin,,Co-Founder & CEO Moladin Indonesia Jovin Hoon / Moladin,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/01/eff0d2a958adbfbd1666eeaa1467bc62_FT4A9969-1-1.jpg,2551,1745,https://cms.dailysocial.id/wp-content/uploads/eff0d2a958adbfbd1666eeaa1467bc62_FT4A9969-1-1-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/eff0d2a958adbfbd1666eeaa1467bc62_FT4A9969-1-1-300x205.jpg,300,205,https://cms.dailysocial.id/wp-content/uploads/eff0d2a958adbfbd1666eeaa1467bc62_FT4A9969-1-1-825x510.jpg,825,510,Business Strategi,business-strategi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Umumkan Kolaborasi Terbaru, Grab Dukung Perwujudan Ekosistem Kendaraan Listrik di Indonesia",Konvoi bebas polusi dengan armada kendaraan listrik Grab Indonesia menandai kolaborasi dengan Intelligent Transport System (ITS) Indonesia dan World Resources Institute (WRI) Indonesia untuk memuluskan riset dan aksi nyata berpartisipasi mengurangi emisi karbon.,431839,post,umumkan-kolaborasi-terbaru-grab-dukung-perwujudan-ekosistem-kendaraan-listrik-di-indonesia,https://dailysocial.id/post/umumkan-kolaborasi-terbaru-grab-dukung-perwujudan-ekosistem-kendaraan-listrik-di-indonesia,publish,2022-01-27 14:00:21+00:00,false,,42749,astidailysocial-net,Asti,7269,Feature,feature,"Artikel bermateri khusus tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,grab,grab,grab indonesia,grab-indonesia,,,,,,,https://cms.dailysocial.id/wp-content/uploads/2022/01/2e5cbe6646c0bc6c819132aecbc8ef3e_Umumkan-Kolaborasi-Terbaru-Grab-Dukung-Perwujudan-Ekosistem-Kendaraan-Listrik-di-Indonesia.jpg,umumkan-kolaborasi-terbaru-grab-dukung-perwujudan-ekosistem-kendaraan-listrik-di-indonesia,"Umumkan Kolaborasi Terbaru, Grab Dukung Perwujudan Ekosistem Kendaraan Listrik di Indonesia",,"Umumkan Kolaborasi Terbaru, Grab Dukung Perwujudan Ekosistem Kendaraan Listrik di Indonesia",image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/01/2e5cbe6646c0bc6c819132aecbc8ef3e_Umumkan-Kolaborasi-Terbaru-Grab-Dukung-Perwujudan-Ekosistem-Kendaraan-Listrik-di-Indonesia.jpg,635,412,https://cms.dailysocial.id/wp-content/uploads/2e5cbe6646c0bc6c819132aecbc8ef3e_Umumkan-Kolaborasi-Terbaru-Grab-Dukung-Perwujudan-Ekosistem-Kendaraan-Listrik-di-Indonesia-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/2e5cbe6646c0bc6c819132aecbc8ef3e_Umumkan-Kolaborasi-Terbaru-Grab-Dukung-Perwujudan-Ekosistem-Kendaraan-Listrik-di-Indonesia-300x195.jpg,300,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
